suite,benchmark,language,prover,type_encoding,verification_result,elapsed_ms,exit_code
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Remove Element_remove_element.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15518,4
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Remove Element_remove_element.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15437,4
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Remove Element_remove_element.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15384,4
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Remove Element_remove_element.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15429,4
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Remove Element_remove_element.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15341,4
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Remove Element_remove_element.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15272,4
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Remove Element_remove_element.dfy,smtlib,z3,monomorphic,VERIFIED,1516,0
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Remove Element_remove_element.dfy,smtlib,z3,predicates,VERIFIED,1463,0
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Remove Element_remove_element.dfy,smtlib,z3,arguments,VERIFIED,1442,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex2.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15327,4
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex2.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15527,4
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex2.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15395,4
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex2.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15360,4
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex2.dfy,smtlib,vampire,monomorphic,VERIFIED,3546,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex2.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15307,4
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex2.dfy,smtlib,vampire,arguments,VERIFIED,3479,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex2.dfy,smtlib,z3,monomorphic,VERIFIED,1516,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex2.dfy,smtlib,z3,predicates,VERIFIED,1448,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex2.dfy,smtlib,z3,arguments,VERIFIED,1433,0
ground_truth,dafny-synthesis_task_id_603.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15369,4
ground_truth,dafny-synthesis_task_id_603.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15507,4
ground_truth,dafny-synthesis_task_id_603.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15434,4
ground_truth,dafny-synthesis_task_id_603.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15602,4
ground_truth,dafny-synthesis_task_id_603.dfy,smtlib,vampire,monomorphic,VERIFIED,3293,0
ground_truth,dafny-synthesis_task_id_603.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15319,4
ground_truth,dafny-synthesis_task_id_603.dfy,smtlib,vampire,arguments,VERIFIED,3296,0
ground_truth,dafny-synthesis_task_id_603.dfy,smtlib,z3,monomorphic,VERIFIED,1490,0
ground_truth,dafny-synthesis_task_id_603.dfy,smtlib,z3,predicates,VERIFIED,1452,0
ground_truth,dafny-synthesis_task_id_603.dfy,smtlib,z3,arguments,VERIFIED,1427,0
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Examenes_Beni_Heusel-Benedikt-Ass-1.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,29636,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Examenes_Beni_Heusel-Benedikt-Ass-1.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,29906,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Examenes_Beni_Heusel-Benedikt-Ass-1.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,43536,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Examenes_Beni_Heusel-Benedikt-Ass-1.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,29775,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Examenes_Beni_Heusel-Benedikt-Ass-1.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,16009,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Examenes_Beni_Heusel-Benedikt-Ass-1.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,29773,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Examenes_Beni_Heusel-Benedikt-Ass-1.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,29608,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Examenes_Beni_Heusel-Benedikt-Ass-1.dfy,smtlib,z3,monomorphic,VERIFIED,3420,0
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Examenes_Beni_Heusel-Benedikt-Ass-1.dfy,smtlib,z3,predicates,VERIFIED,2911,0
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Examenes_Beni_Heusel-Benedikt-Ass-1.dfy,smtlib,z3,arguments,VERIFIED,5516,0
ground_truth,CS5232_Project_tmp_tmpai_cfrng_LFUSimple.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,22117,4
ground_truth,CS5232_Project_tmp_tmpai_cfrng_LFUSimple.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,29788,4
ground_truth,CS5232_Project_tmp_tmpai_cfrng_LFUSimple.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,29775,4
ground_truth,CS5232_Project_tmp_tmpai_cfrng_LFUSimple.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,21677,4
ground_truth,CS5232_Project_tmp_tmpai_cfrng_LFUSimple.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,17698,4
ground_truth,CS5232_Project_tmp_tmpai_cfrng_LFUSimple.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,29623,4
ground_truth,CS5232_Project_tmp_tmpai_cfrng_LFUSimple.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,20051,4
ground_truth,CS5232_Project_tmp_tmpai_cfrng_LFUSimple.dfy,smtlib,z3,monomorphic,VERIFIED,2268,0
ground_truth,CS5232_Project_tmp_tmpai_cfrng_LFUSimple.dfy,smtlib,z3,predicates,VERIFIED,2243,0
ground_truth,CS5232_Project_tmp_tmpai_cfrng_LFUSimple.dfy,smtlib,z3,arguments,VERIFIED,2064,0
ground_truth,MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_8_sum.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15313,4
ground_truth,MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_8_sum.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15505,4
ground_truth,MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_8_sum.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15476,4
ground_truth,MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_8_sum.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15507,4
ground_truth,MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_8_sum.dfy,smtlib,vampire,monomorphic,VERIFIED,3328,0
ground_truth,MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_8_sum.dfy,smtlib,vampire,predicates,VERIFIED,3675,0
ground_truth,MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_8_sum.dfy,smtlib,vampire,arguments,VERIFIED,3538,0
ground_truth,MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_8_sum.dfy,smtlib,z3,monomorphic,VERIFIED,1447,0
ground_truth,MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_8_sum.dfy,smtlib,z3,predicates,VERIFIED,1398,0
ground_truth,MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_8_sum.dfy,smtlib,z3,arguments,VERIFIED,1400,0
ground_truth,TFG_tmp_tmpbvsao41w_Algoritmos Dafny_suma_it.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15343,4
ground_truth,TFG_tmp_tmpbvsao41w_Algoritmos Dafny_suma_it.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15551,4
ground_truth,TFG_tmp_tmpbvsao41w_Algoritmos Dafny_suma_it.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15404,4
ground_truth,TFG_tmp_tmpbvsao41w_Algoritmos Dafny_suma_it.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15444,4
ground_truth,TFG_tmp_tmpbvsao41w_Algoritmos Dafny_suma_it.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15461,4
ground_truth,TFG_tmp_tmpbvsao41w_Algoritmos Dafny_suma_it.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15387,4
ground_truth,TFG_tmp_tmpbvsao41w_Algoritmos Dafny_suma_it.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15351,4
ground_truth,TFG_tmp_tmpbvsao41w_Algoritmos Dafny_suma_it.dfy,smtlib,z3,monomorphic,VERIFIED,1657,0
ground_truth,TFG_tmp_tmpbvsao41w_Algoritmos Dafny_suma_it.dfy,smtlib,z3,predicates,VERIFIED,1588,0
ground_truth,TFG_tmp_tmpbvsao41w_Algoritmos Dafny_suma_it.dfy,smtlib,z3,arguments,VERIFIED,1588,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0.dfy,tptp,vampire,polymorphic,VERIFIED,1369,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0.dfy,tptp,vampire,monomorphic,VERIFIED,1453,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0.dfy,tptp,vampire,predicates,VERIFIED,1380,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0.dfy,tptp,vampire,arguments,VERIFIED,1391,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0.dfy,smtlib,vampire,monomorphic,VERIFIED,1372,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0.dfy,smtlib,vampire,predicates,VERIFIED,1321,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0.dfy,smtlib,vampire,arguments,VERIFIED,1260,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0.dfy,smtlib,z3,monomorphic,VERIFIED,1332,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0.dfy,smtlib,z3,predicates,VERIFIED,1270,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0.dfy,smtlib,z3,arguments,VERIFIED,1311,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_ListContents.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,29666,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_ListContents.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,29753,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_ListContents.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,29975,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_ListContents.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,29781,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_ListContents.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,21637,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_ListContents.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,29658,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_ListContents.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,29652,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_ListContents.dfy,smtlib,z3,monomorphic,VERIFIED,2217,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_ListContents.dfy,smtlib,z3,predicates,VERIFIED,2512,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_ListContents.dfy,smtlib,z3,arguments,VERIFIED,2158,0
ground_truth,dafny_experiments_tmp_tmpz29_3_3i_circuit.dfy,tptp,vampire,polymorphic,VERIFIED,14370,0
ground_truth,dafny_experiments_tmp_tmpz29_3_3i_circuit.dfy,tptp,vampire,monomorphic,VERIFIED,14158,0
ground_truth,dafny_experiments_tmp_tmpz29_3_3i_circuit.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,73481,4
ground_truth,dafny_experiments_tmp_tmpz29_3_3i_circuit.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,34467,4
ground_truth,dafny_experiments_tmp_tmpz29_3_3i_circuit.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,34794,4
ground_truth,dafny_experiments_tmp_tmpz29_3_3i_circuit.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,73428,4
ground_truth,dafny_experiments_tmp_tmpz29_3_3i_circuit.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,18356,4
ground_truth,dafny_experiments_tmp_tmpz29_3_3i_circuit.dfy,smtlib,z3,monomorphic,VERIFICATION_TIMED_OUT,26432,4
ground_truth,dafny_experiments_tmp_tmpz29_3_3i_circuit.dfy,smtlib,z3,predicates,VERIFICATION_TIMED_OUT,33700,4
ground_truth,dafny_experiments_tmp_tmpz29_3_3i_circuit.dfy,smtlib,z3,arguments,VERIFICATION_TIMED_OUT,21309,4
ground_truth,Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15602,4
ground_truth,Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15608,4
ground_truth,Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15538,4
ground_truth,Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15547,4
ground_truth,Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15585,4
ground_truth,Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15403,4
ground_truth,Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15465,4
ground_truth,Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch.dfy,smtlib,z3,monomorphic,VERIFIED,1632,0
ground_truth,Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch.dfy,smtlib,z3,predicates,VERIFIED,1603,0
ground_truth,Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch.dfy,smtlib,z3,arguments,VERIFIED,1650,0
ground_truth,FormalMethods_tmp_tmpvda2r3_o_dafny_Invariants_ex1.dfy,tptp,vampire,polymorphic,VERIFIED,1535,0
ground_truth,FormalMethods_tmp_tmpvda2r3_o_dafny_Invariants_ex1.dfy,tptp,vampire,monomorphic,VERIFIED,2395,0
ground_truth,FormalMethods_tmp_tmpvda2r3_o_dafny_Invariants_ex1.dfy,tptp,vampire,predicates,VERIFIED,2147,0
ground_truth,FormalMethods_tmp_tmpvda2r3_o_dafny_Invariants_ex1.dfy,tptp,vampire,arguments,VERIFIED,1602,0
ground_truth,FormalMethods_tmp_tmpvda2r3_o_dafny_Invariants_ex1.dfy,smtlib,vampire,monomorphic,VERIFIED,2124,0
ground_truth,FormalMethods_tmp_tmpvda2r3_o_dafny_Invariants_ex1.dfy,smtlib,vampire,predicates,VERIFIED,3013,0
ground_truth,FormalMethods_tmp_tmpvda2r3_o_dafny_Invariants_ex1.dfy,smtlib,vampire,arguments,VERIFIED,2081,0
ground_truth,FormalMethods_tmp_tmpvda2r3_o_dafny_Invariants_ex1.dfy,smtlib,z3,monomorphic,VERIFIED,1489,0
ground_truth,FormalMethods_tmp_tmpvda2r3_o_dafny_Invariants_ex1.dfy,smtlib,z3,predicates,VERIFIED,1440,0
ground_truth,FormalMethods_tmp_tmpvda2r3_o_dafny_Invariants_ex1.dfy,smtlib,z3,arguments,VERIFIED,1390,0
ground_truth,dafny-workout_tmp_tmp0abkw6f8_starter_ex12.dfy,tptp,vampire,polymorphic,VERIFIED,3551,0
ground_truth,dafny-workout_tmp_tmp0abkw6f8_starter_ex12.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15582,4
ground_truth,dafny-workout_tmp_tmp0abkw6f8_starter_ex12.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15626,4
ground_truth,dafny-workout_tmp_tmp0abkw6f8_starter_ex12.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15555,4
ground_truth,dafny-workout_tmp_tmp0abkw6f8_starter_ex12.dfy,smtlib,vampire,monomorphic,VERIFIED,4154,0
ground_truth,dafny-workout_tmp_tmp0abkw6f8_starter_ex12.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15399,4
ground_truth,dafny-workout_tmp_tmp0abkw6f8_starter_ex12.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15387,4
ground_truth,dafny-workout_tmp_tmp0abkw6f8_starter_ex12.dfy,smtlib,z3,monomorphic,VERIFIED,1653,0
ground_truth,dafny-workout_tmp_tmp0abkw6f8_starter_ex12.dfy,smtlib,z3,predicates,VERIFIED,1623,0
ground_truth,dafny-workout_tmp_tmp0abkw6f8_starter_ex12.dfy,smtlib,z3,arguments,VERIFIED,1588,0
ground_truth,dafny-synthesis_task_id_290.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15383,4
ground_truth,dafny-synthesis_task_id_290.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15514,4
ground_truth,dafny-synthesis_task_id_290.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15471,4
ground_truth,dafny-synthesis_task_id_290.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15342,4
ground_truth,dafny-synthesis_task_id_290.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15439,4
ground_truth,dafny-synthesis_task_id_290.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15266,4
ground_truth,dafny-synthesis_task_id_290.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15311,4
ground_truth,dafny-synthesis_task_id_290.dfy,smtlib,z3,monomorphic,VERIFIED,1459,0
ground_truth,dafny-synthesis_task_id_290.dfy,smtlib,z3,predicates,VERIFIED,1448,0
ground_truth,dafny-synthesis_task_id_290.dfy,smtlib,z3,arguments,VERIFIED,1459,0
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Bloque 1_Lab3.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15526,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Bloque 1_Lab3.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15671,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Bloque 1_Lab3.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15747,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Bloque 1_Lab3.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15646,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Bloque 1_Lab3.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15701,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Bloque 1_Lab3.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15524,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Bloque 1_Lab3.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15591,4
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Bloque 1_Lab3.dfy,smtlib,z3,monomorphic,VERIFIED,1681,0
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Bloque 1_Lab3.dfy,smtlib,z3,predicates,VERIFIED,1597,0
ground_truth,Formal-methods-of-software-development_tmp_tmppryvbyty_Bloque 1_Lab3.dfy,smtlib,z3,arguments,VERIFIED,1720,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_VSI-Benchmarks_b1.dfy,tptp,vampire,polymorphic,VERIFIED,1564,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_VSI-Benchmarks_b1.dfy,tptp,vampire,monomorphic,VERIFIED,1666,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_VSI-Benchmarks_b1.dfy,tptp,vampire,predicates,VERIFIED,3045,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_VSI-Benchmarks_b1.dfy,tptp,vampire,arguments,VERIFIED,2193,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_VSI-Benchmarks_b1.dfy,smtlib,vampire,monomorphic,VERIFIED,2233,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_VSI-Benchmarks_b1.dfy,smtlib,vampire,predicates,VERIFIED,3087,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_VSI-Benchmarks_b1.dfy,smtlib,vampire,arguments,VERIFIED,2408,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_VSI-Benchmarks_b1.dfy,smtlib,z3,monomorphic,VERIFIED,1610,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_VSI-Benchmarks_b1.dfy,smtlib,z3,predicates,VERIFIED,1505,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_VSI-Benchmarks_b1.dfy,smtlib,z3,arguments,VERIFIED,1483,0
ground_truth,dafny-synthesis_task_id_460.dfy,tptp,vampire,polymorphic,VERIFIED,6732,0
ground_truth,dafny-synthesis_task_id_460.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15499,4
ground_truth,dafny-synthesis_task_id_460.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15412,4
ground_truth,dafny-synthesis_task_id_460.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15470,4
ground_truth,dafny-synthesis_task_id_460.dfy,smtlib,vampire,monomorphic,VERIFIED,3814,0
ground_truth,dafny-synthesis_task_id_460.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15332,4
ground_truth,dafny-synthesis_task_id_460.dfy,smtlib,vampire,arguments,VERIFIED,3353,0
ground_truth,dafny-synthesis_task_id_460.dfy,smtlib,z3,monomorphic,VERIFIED,1516,0
ground_truth,dafny-synthesis_task_id_460.dfy,smtlib,z3,predicates,VERIFIED,1567,0
ground_truth,dafny-synthesis_task_id_460.dfy,smtlib,z3,arguments,VERIFIED,1499,0
ground_truth,dafny-exercise_tmp_tmpouftptir_appendArray.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15518,4
ground_truth,dafny-exercise_tmp_tmpouftptir_appendArray.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15539,4
ground_truth,dafny-exercise_tmp_tmpouftptir_appendArray.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15508,4
ground_truth,dafny-exercise_tmp_tmpouftptir_appendArray.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15441,4
ground_truth,dafny-exercise_tmp_tmpouftptir_appendArray.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15475,4
ground_truth,dafny-exercise_tmp_tmpouftptir_appendArray.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15342,4
ground_truth,dafny-exercise_tmp_tmpouftptir_appendArray.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15410,4
ground_truth,dafny-exercise_tmp_tmpouftptir_appendArray.dfy,smtlib,z3,monomorphic,VERIFIED,1643,0
ground_truth,dafny-exercise_tmp_tmpouftptir_appendArray.dfy,smtlib,z3,predicates,VERIFIED,1580,0
ground_truth,dafny-exercise_tmp_tmpouftptir_appendArray.dfy,smtlib,z3,arguments,VERIFIED,1652,0
ground_truth,dafny-synthesis_task_id_776.dfy,tptp,vampire,polymorphic,VERIFIED,1479,0
ground_truth,dafny-synthesis_task_id_776.dfy,tptp,vampire,monomorphic,VERIFIED,1706,0
ground_truth,dafny-synthesis_task_id_776.dfy,tptp,vampire,predicates,VERIFIED,1634,0
ground_truth,dafny-synthesis_task_id_776.dfy,tptp,vampire,arguments,VERIFIED,1576,0
ground_truth,dafny-synthesis_task_id_776.dfy,smtlib,vampire,monomorphic,VERIFIED,1558,0
ground_truth,dafny-synthesis_task_id_776.dfy,smtlib,vampire,predicates,VERIFIED,1583,0
ground_truth,dafny-synthesis_task_id_776.dfy,smtlib,vampire,arguments,VERIFIED,1555,0
ground_truth,dafny-synthesis_task_id_776.dfy,smtlib,z3,monomorphic,VERIFIED,1695,0
ground_truth,dafny-synthesis_task_id_776.dfy,smtlib,z3,predicates,VERIFIED,1583,0
ground_truth,dafny-synthesis_task_id_776.dfy,smtlib,z3,arguments,VERIFIED,1642,0
ground_truth,Clover_replace.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15496,4
ground_truth,Clover_replace.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15577,4
ground_truth,Clover_replace.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15519,4
ground_truth,Clover_replace.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15467,4
ground_truth,Clover_replace.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15468,4
ground_truth,Clover_replace.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15431,4
ground_truth,Clover_replace.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15381,4
